2660,802173,-14.919
2675,871200,-14.7487
2690,942195,-14.5786
2705,1.015e+06,-14.409
2720,1.08947e+06,-14.2397
2735,1.16545e+06,-14.071
2750,1.24278e+06,-13.9026
2765,1.32133e+06,-13.7345
2780,1.40094e+06,-13.5668
2795,1.48146e+06,-13.3996
2810,1.56278e+06,-13.2328
2825,1.64471e+06,-13.0663
2840,1.72714e+06,-12.9001
2855,1.80994e+06,-12.7343
2870,1.89296e+06,-12.569
2885,1.97606e+06,-12.404
2900,2.05913e+06,-12.2395
2915,2.14202e+06,-12.0753
2930,2.22461e+06,-11.9115
2945,2.30679e+06,-11.7481
2960,2.38841e+06,-11.585
2975,2.46937e+06,-11.4223
2990,2.54953e+06,-11.26
3005,2.62881e+06,-11.0982
3020,2.70705e+06,-10.9366
3035,2.78416e+06,-10.7754
3050,2.86004e+06,-10.6146
3065,2.93456e+06,-10.4543
3080,3.00763e+06,-10.2943
3095,3.07914e+06,-10.1346
3110,3.14898e+06,-9.97533
3125,3.21707e+06,-9.81637
3140,3.28331e+06,-9.65793
3155,3.34759e+06,-9.49983
3170,3.40983e+06,-9.34207
3185,3.46994e+06,-9.18466
3200,3.52783e+06,-9.02759
3215,3.58341e+06,-8.87103
3230,3.63661e+06,-8.71482
3245,3.68734e+06,-8.55895
3260,3.73554e+06,-8.40343
3275,3.78111e+06,-8.24841
3290,3.824e+06,-8.09375
3305,3.86413e+06,-7.93942
3320,3.90143e+06,-7.78544
3335,3.93585e+06,-7.63198
3350,3.96731e+06,-7.47886
3365,3.99576e+06,-7.32608
3380,4.02115e+06,-7.17381
3395,4.04342e+06,-7.02189
3410,4.06251e+06,-6.87032
3425,4.07839e+06,-6.71908
3440,4.09101e+06,-6.56837
3455,4.10032e+06,-6.41799
3470,4.1063e+06,-6.26813
3485,4.10888e+06,-6.11861
3500,4.10805e+06,-5.96944
3515,4.10378e+06,-5.82078
3530,4.09604e+06,-5.67264
3545,4.08479e+06,-5.52484
3560,4.07004e+06,-5.37738
3575,4.05174e+06,-5.23044
3590,4.02989e+06,-5.08384
3605,4.00447e+06,-4.93793
3620,3.97549e+06,-4.79218
3635,3.94293e+06,-4.64713
3650,3.90678e+06,-4.50242
3665,3.86706e+06,-4.35822
3680,3.82377e+06,-4.21454
3695,3.77692e+06,-4.07138
3710,3.7265e+06,-3.92856
3725,3.67255e+06,-3.78642
3740,3.61509e+06,-3.64463
3755,3.55413e+06,-3.50352
3770,3.48971e+06,-3.36293
3785,3.42185e+06,-3.22286
3800,3.35059e+06,-3.08347
3815,3.27598e+06,-2.94459
3830,3.19806e+06,-2.80641
3845,3.11686e+06,-2.66891
3860,3.03247e+06,-2.53192
3875,2.94492e+06,-2.39562
3890,2.85431e+06,-2.26018
3905,2.76068e+06,-2.12543
3920,2.66412e+06,-1.99136
3935,2.56471e+06,-1.85832
3950,2.46255e+06,-1.72597
3965,2.35775e+06,-1.59482
3980,2.2504e+06,-1.46453
3995,2.14063e+06,-1.33527
4010,2.02857e+06,-1.20721
4025,1.91437e+06,-1.08052
4040,1.79819e+06,-0.95521
4055,1.6802e+06,-0.831442
4070,1.56062e+06,-0.709734
4085,1.43967e+06,-0.589914
4100,1.31762e+06,-0.472841
4115,1.19481e+06,-0.358858
4130,1.07164e+06,-0.249166
4145,948664,-0.145311
4160,826718,-0.0515842
4175,707847,0
4190,598635,0
4205,500889,0
4220,414625,0
4235,339861,0
4250,276619,0
4265,224925,0
4280,184807,0
4295,156297,0
4310,139430,0
4325,134245,0
4340,140786,0
4355,159096,0
4370,189225,0
4385,231227,0
4400,285155,0
4415,351071,0
4430,429036,0
4445,519117,0
4460,621382,0
4475,735905,0
4490,862762,0
4505,1.00203e+06,0
4520,1.1538e+06,0
4535,1.31815e+06,0
4550,1.49517e+06,0
4565,1.68496e+06,0
4580,1.88761e+06,0
4595,2.10323e+06,0
4610,2.33191e+06,0
4625,2.57377e+06,0
4640,2.8289e+06,0
4655,3.09743e+06,0
4670,3.37949e+06,0
4685,3.67517e+06,0
4700,3.98461e+06,0
4715,4.30793e+06,0
4730,4.64528e+06,0
4745,4.99677e+06,0
4760,5.36254e+06,0
4775,5.74275e+06,0
4790,6.13753e+06,0
4805,6.54702e+06,0
4820,6.97139e+06,0
4835,7.41079e+06,0
4850,7.86536e+06,0
4865,8.33528e+06,0
4880,8.82071e+06,0
4895,9.3218e+06,0
4910,9.83876e+06,0
4925,1.03717e+07,0
4940,1.09209e+07,0
4955,1.14865e+07,0
4970,1.20686e+07,0
4985,1.26674e+07,0
5000,1.32832e+07,0
5015,1.39163e+07,0
5030,1.45665e+07,0
5045,1.52344e+07,0
5060,1.592e+07,0
5075,1.66235e+07,0
5090,1.73452e+07,0
5105,1.80853e+07,0
5120,1.88441e+07,0
5135,1.96216e+07,0
5150,2.04181e+07,0
5165,2.1234e+07,0
5180,2.20693e+07,0
5195,2.29245e+07,0
5210,2.37996e+07,0
5225,2.46949e+07,0
5240,2.56107e+07,0
5255,2.65472e+07,0
5270,2.75047e+07,0
5285,2.84835e+07,0
5300,2.94837e+07,0
5315,3.05057e+07,0
5330,3.15496e+07,0
5345,3.26159e+07,0
5360,3.37048e+07,0
5375,3.48164e+07,0
5390,3.59512e+07,0
5405,3.71094e+07,0
5420,3.82913e+07,0
5435,3.94972e+07,0
5450,4.07275e+07,0
5465,4.19822e+07,0
5480,4.32618e+07,0
5495,4.45666e+07,0
5510,4.58968e+07,0
5525,4.72528e+07,0
5540,4.8635e+07,0
5555,5.00435e+07,0
5570,5.14789e+07,0
5585,5.29412e+07,0
5600,5.4431e+07,0
5615,5.59485e+07,0
5630,5.7494e+07,0
5645,5.90679e+07,0
5660,6.06706e+07,0
5675,6.23023e+07,0
5690,6.39635e+07,0
5705,6.56545e+07,0
5720,6.73756e+07,0
5735,6.91272e+07,0
5750,7.09096e+07,0
5765,7.27233e+07,0
5780,7.45685e+07,0
5795,7.64457e+07,0
5810,7.83552e+07,0
5825,8.02974e+07,0
5840,8.22728e+07,0
5855,8.42816e+07,0
5870,8.63242e+07,0
5885,8.84012e+07,0
5900,9.05127e+07,0
5915,9.26593e+07,0
5930,9.48413e+07,0
5945,9.70593e+07,0
5960,9.93135e+07,0
5975,1.01604e+08,0
5990,1.03932e+08,0
6005,1.06297e+08,0
6020,1.08701e+08,0
6035,1.11143e+08,0
